"CALL_ID","C_DAY","C_MONTH","C_YEAR","C_HOUR","C_MINUTE","SERVICE_NUMBER#","QUEUE","ADMIN_STATUS","OPERATION_STATUS","ACCOUNT_ID#","Language_chosen","CALLTYPE"
469088478,"06",November,"2021","13","07",233811414,Technical,,,115430000049827393,Arabic,Technical
402458667,"09",January,"2021","22","03",663310729,XDSL,enabled,up,111112230006932525,Arabic,Technical
466198780,"28",October,"2021","07","55",502696608,XDSL,enabled,down,112600000111817622,Arabic,Technical
400246942,"03",January,"2021","18","02",32923911,Other,enabled,up,108740000018485715,Arabic,Technical
404397615,"15",January,"2021","15","04",972132861,XDSL,enabled,up,113862230005162306,Arabic,Technical
438955812,"28",July,"2021","15","13",226147267,XDSL,enabled,up,112142230001719076,Arabic,Technical
410508160,"04",February,"2021","15","23",225918361,Other,,,121480000103136241,Arabic,Technical
469016881,"06",November,"2021","02","23",403309336,Other,enabled,up,114132230005164833,Arabic,Technical
534739782,"25",May,"2022","04","10",453583785,Other,,,102612230008128067,Arabic,Technical
496614555,"02",February,"2022","13","42",552541498,Other,,,105350000054662295,Arabic,Technical
385890791,"07",March,"2021","13","55",233778047,Other,,,113752230004223703,Arabic,Technical
495522298,"30",January,"2022","09","39",552239871,Other,enabled,down,114640000025023687,Arabic,Technical
441225085,"04",August,"2021","20","53",503760148,Other,enabled,down,111352230000592459,Arabic,Technical
396492271,"01","01","2025","20","53",573750566,Other,,,114682230005608003,Arabic,
517908236,"03",April,"2022","18","55",35267748,Other,enabled,down,112452230006683324,Arabic,Technical
450303712,"06",September,"2021","16","22",573783755,Other,,,114212230004808626,Arabic,Technical
399995670,"12","07","2024","19","55",35732944,Other,,,114410000084479465,Other,
500471281,"13",February,"2022","18","07",224487151,Other,enabled,up,114220000045339362,Arabic,Technical
445226265,"18",August,"2021","20","32",224840866,XDSL,enabled,up,111682230000747823,Arabic,Sales
447814779,"28",August,"2021","13","52",453074788,XDSL,enabled,up,105450000095149963,Arabic,Technical
411848301,"18",May,"2021","21","33",32983615,Technical,,,107450000011801505,Arabic,Technical
370337787,"12","11","2024","23","29",962649247,Other,,,119490000112241485,Arabic,
410991061,"06",February,"2021","01","02",683246945,Other,,,112622230002166769,Arabic,Technical
388026929,"14",March,"2021","10","24",35425364,XDSL,,,102130000038748367,Arabic,Technical
465982948,"27",October,"2021","14","36",504705863,XDSL,disabled,disabled,115162230006255010,Arabic,Technical
409462399,"10",May,"2021","20","30",227080244,Other,,,116242230007845729,Arabic,Technical
396361723,"05",April,"2021","15","33",552083517,XDSL,,,115050000092065692,Arabic,Technical
538795818,"05",June,"2022","03","06",842053671,Other,enabled,up,112062230004980174,Arabic,Technical
414762795,"17",February,"2021","04","37",882070896,Other,,,115172230006929989,Arabic,Technical
536760010,"30",May,"2022","16","46",683222521,XDSL,enabled,up,106370000029356527,Arabic,Sales
403680999,"22",April,"2021","14","45",504214813,Other,,,112002230005016708,Arabic,Technical
415606224,"19",February,"2021","12","10",472479261,Other,enabled,down,131230000117259048,Arabic,Technical
434964818,"14",July,"2021","16","47",226883917,Other,,,115092230006449249,Arabic,Technical
522046004,"16",April,"2022","19","59",222723653,Other,enabled,up,115322230006890619,Arabic,Technical
444070184,"14",August,"2021","19","51",503467083,Other,enabled,up,113192230005642410,Arabic,Technical
455645603,"24",September,"2021","18","06",453469072,XDSL,enabled,up,114452230003954176,Arabic,Sales
416507935,"03",June,"2021","01","15",402437016,Other,,,110770000019463483,Arabic,Technical
505925776,"02",March,"2022","18","43",132340030,Other,enabled,up,102340000020756685,Arabic,Technical
413884700,"14",February,"2021","23","27",226733182,Other,enabled,up,111130000084417075,Arabic,Technical
404079686,"23",April,"2021","20","47",223659684,XDSL,,,113060000117704547,Arabic,Technical
477661065,"05",December,"2021","13","14",402878775,XDSL,enabled,down,107880000029780632,Arabic,Technical
538290893,"03",June,"2022","18","26",683400354,Other,,,115222230001696538,Arabic,Technical
393229687,"29",March,"2021","08","01",34943589,XDSL,,,113722230007575551,Arabic,Technical
81733385,"15","12","2022","19","28",238320031,Other,,,117430000076335646,Other,
490766448,"15",January,"2022","13","14",35747888,Other,,,103272230000344418,Arabic,Technical
427718241,"22",June,"2021","20","26",35232245,Other,enabled,up,107940000105013990,Arabic,Technical
500005304,"12",February,"2022","10","45",404564704,Other,,,112930000021758530,Arabic,Technical
522647736,"18",April,"2022","15","47",453583785,Other,enabled,up,102612230008128067,Arabic,Technical
511627238,"19",March,"2022","18","03",232967189,Other,disabled,down,111962230008160826,Arabic,Technical
542873577,"16",June,"2022","19","00",226938581,Other,enabled,up,111300000035484361,Arabic,Technical
65901798,"13","11","2022","19","15",863400821,Other,,,112010000049238396,Other,
113637852,"12","02","2023","19","02",623379755,Other,,,109550000074159864,Other,
533873328,"22",May,"2022","17","37",452940621,Other,enabled,down,114760000022854434,Arabic,Technical
464481595,"22",October,"2021","13","38",553414616,Other,-2,-2,107780000117406484,Arabic,Technical
433632086,"10",July,"2021","02","00",404572187,Billing,disabled,down,114942230006186743,Arabic,Technical
467308493,"31",October,"2021","17","43",402456227,XDSL,enabled,down,114792230005119155,Arabic,Technical
488795471,"08",January,"2022","19","18",224840866,Other,enabled,up,111682230000747823,Arabic,Technical
406140681,"20",January,"2021","15","53",226883360,Other,enabled,up,118780000034241122,Arabic,Technical
508770734,"10",March,"2022","21","59",223793439,Other,enabled,up,106612230007034505,Arabic,Technical
431511179,"03",July,"2021","23","34",228836353,Other,,,100570000095535632,Arabic,Technical
460381406,"07",October,"2021","23","10",663563916,XDSL,enabled,up,116232230002178467,Arabic,Technical
426149792,"20",June,"2021","11","21",243019527,XDSL,,,120340000042254388,Arabic,Sales
479194968,"10",December,"2021","17","22",643332498,Other,enabled,up,112022230005701271,Arabic,Technical
442313466,"08",August,"2021","16","35",623380075,XDSL,enabled,up,115432230001861504,Arabic,Technical
311332093,"21","07","2024","15","38",573565953,Other,,,107160000039467618,Arabic,
526767255,"30",April,"2022","15","06",452404906,XDSL,enabled,up,112212230007408016,Arabic,Sales
503183800,"21",February,"2022","20","52",483344712,XDSL,enabled,up,105860000091213710,Arabic,Technical
406906599,"23",January,"2021","09","11",35732786,XDSL,enabled,up,113420000029902422,Arabic,Technical
414857293,"17",February,"2021","14","01",236947379,XDSL,enabled,up,109890000015550788,Arabic,Technical
500939475,"15",February,"2022","00","42",220395040,Other,enabled,up,113322230006504066,Arabic,Technical
440427622,"02",August,"2021","13","00",34840618,Other,,,114502230007110921,Other,Technical
477980483,"06",December,"2021","15","00",227228158,Other,enabled,up,116332230004909703,Arabic,Technical
492105975,"19",January,"2022","15","30",483841370,Other,,,112012230002512775,Arabic,Technical
428858452,"26",June,"2021","14","32",224432809,XDSL,enabled,up,111372230000978610,Arabic,Technical
403301311,"12",January,"2021","13","23",663153927,XDSL,enabled,up,116132230001030874,Arabic,Technical
365338861,"02","11","2024","18","58",233417653,Other,,,107800000055609398,Arabic,
436289974,"18",July,"2021","19","18",503388035,Other,,,108570000106409076,Other,Technical
453457576,"18",September,"2021","12","28",552278416,Other,,,113840000095845990,Arabic,Sales
409672069,"01",February,"2021","22","02",237361833,Other,,,115170000029898474,Arabic,Technical
403537083,"12",January,"2021","23","21",226682449,Other,enabled,up,105272230001945315,Arabic,Technical
495449807,"29",January,"2022","22","21",862359429,XDSL,enabled,up,113142230003389471,Arabic,Technical
405310458,"17",January,"2021","21","36",863200425,Other,enabled,up,114812230006709213,Arabic,Technical
206171228,"04","08","2023","08","21",934828387,Other,,,110400000075803235,Other,
473357719,"20",November,"2021","19","43",228784199,XDSL,enabled,up,103920000023796558,Arabic,Technical
507565492,"07",March,"2022","14","22",220390231,Other,disabled,down,113732230005835637,Arabic,Technical
456601518,"27",September,"2021","12","17",233756581,Other,,,113202230000673475,Arabic,Technical
389780067,"19",March,"2021","20","02",220540077,FTTH,,,117500000033430785,Arabic,Technical
476487162,"01",December,"2021","10","21",503388035,Other,,,108570000106409076,Arabic,Technical
461375636,"24","04","2025","13","18",502683257,Other,,,115262230005695554,Arabic,
461710371,"12",October,"2021","22","25",223809607,XDSL,enabled,down,136370000105049732,Arabic,Technical
413645647,"24",May,"2021","22","45",228648581,XDSL,,,102600000034189262,Arabic,Technical
539387144,"06",June,"2022","19","56",503383529,XDSL,enabled,down,102112230001621399,Arabic,Technical
412293989,"20",May,"2021","13","07",35746572,Other,,,100040000039831959,Arabic,Sales
403161867,"20",April,"2021","23","31",225329783,Other,,,114762230005908236,Arabic,Technical
405260765,"17",January,"2021","19","42",223528920,Other,enabled,down,116020000070696169,Arabic,Technical
523415568,"20",April,"2022","13","41",226327238,Other,,,114822230006113230,Other,Technical
462292967,"14",October,"2021","23","09",643540809,Other,enabled,up,114080000092570509,Arabic,Technical
425535529,"19",June,"2021","16","39",233003218,Other,,,102830000026755642,Arabic,Technical
505164155,"27",February,"2022","22","05",237818397,Other,enabled,up,105930000018113552,Arabic,Technical
501533350,"16",February,"2022","19","39",884595379,Other,enabled,up,106670000044795828,Arabic,Technical
424671178,"18",June,"2021","14","40",227106012,XDSL,,,114402230005140866,Arabic,Technical
538724631,"04",June,"2022","23","07",223487274,Other,,,106570000020813846,Other,Technical
417698619,"25",February,"2021","13","06",227069152,Other,enabled,down,107480000030302865,Arabic,Technical
411880212,"18",May,"2021","23","01",553299463,Other,,,107942230006897389,Arabic,Technical
71519473,"25","11","2022","09","49",133006125,Other,,,120390000074824748,Other,
464761085,"23",October,"2021","13","34",552184625,Other,,,102320000024993996,Arabic,Technical
492849082,"21",January,"2022","21","01",237685174,Other,enabled,down,114490000102042572,Arabic,Technical
466412345,"28",October,"2021","21","09",225348446,XDSL,enabled,up,106950000037770461,Arabic,Sales
514501806,"26",March,"2022","15","01",483782694,XDSL,enabled,down,112002230004919791,Arabic,Technical
511937829,"20",March,"2022","15","18",473342200,Other,enabled,up,114402230004827881,Arabic,Technical
396574501,"05",April,"2021","21","57",824372548,XDSL,,,118310000028372941,Arabic,Technical
503450625,"22",February,"2022","18","54",225342747,XDSL,enabled,up,115580000047346327,Arabic,Sales
385094609,"04",March,"2021","19","36",472479261,Other,,,131230000117259048,Arabic,Technical
465033992,"24",October,"2021","12","39",482442930,Other,enabled,up,100540000017245077,Arabic,Technical
393152460,"28",March,"2021","22","24",133144700,Other,,,114392230007609350,Arabic,Technical
414843282,"17",February,"2021","13","27",683400516,Other,enabled,down,115010000023473699,Arabic,Technical
93946542,"05","01","2023","23","03",228508674,Other,,,122350000104047823,Other,
401792978,"07",January,"2021","21","09",553677105,Other,enabled,up,111272230007608635,Arabic,Technical
444869796,"17",August,"2021","14","49",236958845,Other,,,120360000060849875,Arabic,Sales
535315511,"26",May,"2022","20","00",34903575,Technical,enabled,down,116242130002067578,Arabic,Technical
434670583,"13",July,"2021","16","54",554342948,XDSL,enabled,up,101000000016454299,Arabic,Sales
406658204,"01",May,"2021","23","05",552230808,Other,,,106180000018862918,Arabic,MobileNA
513772651,"24",March,"2022","21","03",224071403,XDSL,enabled,up,120510000047533457,Arabic,Technical
417392644,"06",June,"2021","09","14",233353142,Other,,,114362230005215634,Arabic,Technical
129807516,"22","05","2023","14","17",473148590,Other,,,106720000114605524,Arabic,
520108425,"10",April,"2022","17","28",34290869,Other,,,114420000077209168,Arabic,Technical
443841491,"13",August,"2021","22","27",244226709,XDSL,enabled,up,111762230004837647,Arabic,Technical
405926706,"19",January,"2021","21","21",225246090,Other,,,134100000097045065,Arabic,Technical
407615419,"25",January,"2021","18","51",224000008,XDSL,enabled,down,120520000036834381,Arabic,Technical
425344379,"19",June,"2021","12","55",554342948,Other,,,101000000016454299,Arabic,Technical
503547870,"22",February,"2022","23","18",502409488,Other,,,117450000034233001,Arabic,Technical
489728500,"11",January,"2022","21","32",245965519,Other,enabled,up,105482230002591071,Arabic,Technical
391398188,"24",March,"2021","04","08",133101427,XDSL,,,115900000027732346,Arabic,Technical
392479263,"27",March,"2021","02","25",553677105,XDSL,,,111272230007608635,Arabic,Sales
519219381,"07",April,"2022","18","43",35066878,XDSL,enabled,up,106490000026876488,Arabic,Sales
540131141,"08",June,"2022","20","58",132606172,Other,,,114982230004308562,Arabic,Technical
403869095,"23",April,"2021","00","36",225976883,Other,,,115922230006002184,Arabic,Technical
453368866,"17",September,"2021","23","07",238401808,Other,enabled,up,120630000081692805,Arabic,Technical
399196451,"08",April,"2021","18","45",841945158,XDSL,,,112712230007726962,Arabic,Technical
413971791,"25",May,"2021","23","42",224142868,Other,,,112692230004657890,Arabic,Technical
489827812,"12",January,"2022","11","58",34501122,FTTH,,,110760000023733938,Arabic,Technical
410590363,"14",May,"2021","16","57",224837643,Other,,,114692230000673467,Arabic,Technical
422967106,"16",June,"2021","12","15",653518031,Other,,,107660000068547326,Other,Technical
505254409,"28",February,"2022","18","04",222468564,XDSL,enabled,up,116082230002870783,Arabic,Technical
510794592,"17",March,"2022","11","33",35445576,Other,enabled,up,116242230000788056,Arabic,Technical
432064472,"05",July,"2021","17","15",404263561,XDSL,enabled,up,120190000041966475,Arabic,Technical
412942588,"11",February,"2021","22","26",502320813,XDSL,enabled,up,106860000069625277,Arabic,Technical
419632244,"12",June,"2021","05","42",482179422,Other,,,111070000103326492,Arabic,Technical
406030641,"30",April,"2021","00","34",482179422,Other,,,111070000103326492,Arabic,Technical
507825505,"08",March,"2022","09","46",133275290,Other,,,111022230007283176,Other,Technical
482703459,"21",December,"2021","20","22",482178545,Other,enabled,down,115462230004842486,Arabic,Technical
438044591,"25",July,"2021","14","48",222808509,Other,,,111640000042699702,Arabic,Technical
384138696,"01",March,"2021","22","53",132629501,Other,,,110690000022253516,Arabic,Technical
464232483,"21",October,"2021","15","55",483456943,XDSL,enabled,up,112982230007378004,Arabic,Technical
